"WAAS Subset Event Id","Local Event Date","Aircraft","Aircraft Operator","Event Location","Crew Fatalities","Crew Injured","Crew Aboard","PAX Fatalities","PAX Injuries","PAX Aboard"
"T1999014","08-APR-99","DHC-6 TWIN OTTER 
300","AEROTACA","CERRO LA CARBONERA, NR. MALAGA, CO","2","0","2","3","0","3"
"T1999027","08-MAY-99","DHC-6 TWIN OTTER 
300","VANAIR","IN SEA OFF PARADISE COVE, NR. PORT VILA, VU","1","0","1","6","0","11"
"T1999033","17-JUN-99","EMBRAER EMB-110P2 
BANDEIRANTE","AIRLINK (PNG)","NR. GOROKA, PG","2","0","2","15","0","15"
"T1999042","02-JUL-99","FOKKER F.27-600
","MYANMA AIRWAYS","ALE BARONGA ISLAND, NR. SITTWE, MM","4","0","4","4","0","4"
"T1999045","24-JUL-99","EMBRAER EMB-110P1 
BANDEIRANTE","AIR FIJI","MATAICICIA HILLS, NR. SUVA, FJ","2","0","2","15","0","15"
"T1999049","05-SEP-99","HAWKER-SIDDELEY 
748 SRS.2B","NECON AIR","NR. RAMKOT, NP","5","0","5","10","0","10"
"T1999063","12-NOV-99","ATR-42-300
","SI FLY","NR. PRISTINA, YU","3","0","3","21","0","21"
"T1999070","11-DEC-99","BRITISH AEROSPACE ATP
","SATA AIR ACORES","PICO DA ESPERANZA,  SAO JORGE ISLAND,  AZORES, PT","4","0","4","31","0","31"
"T1999072","25-DEC-99","DHC-6 TWIN OTTER 
300","SKYLINE AIRWAYS","MT BURJA LEK, NR. BHOJPUR, NP","3","0","3","7","0","7"
"T2000001","10-JAN-00","SAAB 340B
","CROSSAIR","NIEDERHASLI, NR. ZURICH, CH","3","0","3","7","0","7"
"T2000002","13-JAN-00","SHORTS 360-300
","AVISTO","IN SEA, OFF MARSA EL BREGA, LY","1","2","3","21","11","38"
"T2000003","05-JAN-00","EMBRAER EMB-110P1 
BANDEIRANTE","SKYPOWER EXPRESS AIRWAYS","ABUJA INTL. AP.,  ABUJA, NG","0","1","3","1","0","13"
"T2000010","17-MAR-00","DHC-6 TWIN OTTER 
300","AEROPERLAS","PICO CARRETO, NR. QUINCE, PA","2","0","2","8","0","8"
"T2000018","17-MAY-00","BEECH COMMUTER 
1900C-1","AVIREX","NR. MOANDA, GA","1","1","2","2","1","8"
"T2000019","21-MAY-00","B.AE. JETSTREAM 31
","EXECUTIVE AIRLINES","BEAR CREEK TOWNSHIP, NR. WILKES-BARRE,  PENNSYLVANIA, US","2","0","2","17","0","17"
"T2000025","08-JUL-00","B.AE. JETSTREAM SUPER 31
","AEROCARIBE","NR. VILLAHERMOSA, MX","2","0","2","17","0","17"
"T2000031","27-JUL-00","DHC-6 TWIN OTTER 
300","ROYAL NEPAL AIRLINES","CHURE HILL, NR. DHANGARHI, NP","3","0","3","22","0","22"
"T2001009","10-FEB-01","A.S.T.A. (GAF) 
NOMAD N24A","GUM AIR","NR. JAKOBKONDRE, SR","1","0","1","9","0","9"
"T2001010","17-MAR-01","BEECH COMMUTER 
1900C-1","SAL EXPRESS","NR. LUBANGO, AO","2","0","2","14","1","15"
"T2001013","24-MAR-01","DHC-6 TWIN OTTER 
300","AIR CARAIBES","NR. ST. BARTHELEMY AP.,  ST. BARTHELEMY, GP","2","0","2","17","0","17"
"T2001030","29-AUG-01","CASA CN-235-200
","BINTER MEDITERRANEO","PABLO RUIZ PICASSO AP.,  MALAGA, ES","1","2","3","3","16","44"
"T2001063","10-OCT-01","FAIRCHILD SA-226AT 
MERLIN IVA","FLIGHTLINE SA","IN SEA OFF COLUMBRETES ISLANDS, 154KM NE OF  VALENCIA, ES","2","0","2","8","0","8"
"T2002031","17-JUL-02","DHC-6 TWIN OTTER 
300","SKYLINE AIRWAYS","GADGADE HILLS, NR. SURKHET, NP","2","0","2","2","0","2"
"T2002037","22-AUG-02","DHC-6 TWIN OTTER 
300","SHANGRILA AIR","NR. POKHARA, NP","3","0","3","15","0","15"
"T2002038","30-AUG-02","EMBRAER EMB-120 
BRASILIA","RICO LINHAS AEREAS","BUJARI, NR. RIO BRANCO, BR","3","0","3","20","8","28"
"T2002066","06-NOV-02","FOKKER 50
","LUXAIR","NIEDERANVEN, LU","2","1","3","18","1","19"
"T2002067","11-NOV-02","FOKKER F.27-600
","LAOAG INTERNATIONAL AIRWAYS","IN MANILA BAY,  MANILA, PH","2","1","5","17","3","29"
"T2003001","08-JAN-03","BEECH COMMUTER 
1900D","AIR MIDWEST","CHARLOTTE-DOUGLAS INTL. AP.,  CHARLOTTE,  NORTH CAROLINA, US","2","0","2","19","0","19"
"T2003004","24-JAN-03","GRUMMAN 159 
GULFSTREAM I","AFRICAN COMMUTER SERVICES","BUSIA AIRSTRIP,  BUSIA, KE","2","1","3","1","8","9"
"T2003016","27-MAR-03","DHC-6 TWIN OTTER 
300","AIR REGIONAL","MT. PUNCAK JAYA, NR. GUNUNG MULIA,  PAPUA, ID","1","1","3","4","9","15"
"T2003045","19-JUL-03","FAIRCHILD SA-226TC 
METRO II","RYAN BLAKE AIR","LENANA PEAK, MT KENYA, NR. NANYUKI, KE","2","0","2","12","0","12"
"T2003060","08-NOV-03","SHORTS SC.7 SKYVAN 3
","TRANS GUYANA AIRWAYS","SOPHIA DISTRICT,  GEORGETOWN, GY","1","2","3","1","3","4"
"T2004004","10-FEB-04","FOKKER 50
","KISH AIR","NR. SHARJAH, AE","6","0","6","37","3","40"
"T2004012","14-MAY-04","EMBRAER EMB-120 
BRASILIA","RICO LINHAS AEREAS","NR. MANAUS, BR","3","0","3","30","0","30"
"T2004020","08-JUN-04","HAWKER-SIDDELEY 
748 SRS.2A","GABON EXPRESS","IN SEA, OFF LIBREVILLE, GA","1","0","4","18","0","26"
"T2004022","05-MAY-04","FAIRCHILD SA-227AC 
METRO III","AEROTRANSPORTES PETROLEROS","ANTONIO ROLDAN BETANCOURT AP.,  CAREPA, CO","2","0","2","1","4","5"
"T2004035","18-OCT-04","B.AE. JETSTREAM SUPER 31
","CORPORATE AIRLINES","NR. KIRKSVILLE,  MISSOURI, US","2","0","2","11","2","13"
"T2004038","18-NOV-04","B.AE. JETSTREAM 31
","VENEZOLANA","SIMON BOLIVAR INTL. AP.,  CARACAS, VE","0","2","2","4","15","19"
"T2005015","12-APR-05","DHC-6 TWIN OTTER 
100","GT AIR","NR. ENAROTALI, ID","3","0","3","14","0","14"
"T2005020","07-MAY-05","FAIRCHILD SA-227AC 
METRO 23","AERO-TROPICS AIR SERVICES","SOUTH PAP RIDGE,  NEAR LOCKHART RIVER,  QUEENSLAND, AU","2","0","2","13","0","13"
"T2005034","06-AUG-05","ATR-72-200
","TUNINTER","IN TYRRHENIAN SEA, 20KM OF FF PALERMO,  SICILY, IT","1","3","4","15","8","35"
"T2005057","19-DEC-05","GRUMMAN TURBINE 
MALLARD","CHALK'S OCEAN AIRWAYS","GOVERNMENT CUT,  MIAMI,  FLORIDA, US","2","0","2","18","0","18"
"T2006030","21-JUN-06","DHC-6 TWIN OTTER 
300","YETI AIRLINES","NR. JUMLA, NP","3","0","3","6","0","6"
"T2006032","10-JUL-06","FOKKER F.27-600
","PAKISTAN INTERNATIONAL AIRLINES","SURAJ MIANI VILLAGE, NR. MULTAN, PK","4","0","4","41","0","41"
"T2006054","17-NOV-06","DHC-6 TWIN OTTER 
300","TRIGANA AIR","MT. GERGAJI, NR. ILLAGA,  PAPUA, ID","3","0","3","9","0","9"
"T2007027","23-JUN-07","DHC-6 TWIN OTTER 
300","YEMENIA","AL-NAEEM AP.,  AL-NAEEM, YE","0","2","0","1","3","0"
"T2007032","08-JUL-07","DHC-6 TWIN OTTER 
100","LIARD AIR","NORTHERN ROCKIES LODGE AIRSTRIP,  MUNCHO LAKE,  BRITISH COLUMBIA, CA","0","2","2","1","0","3"
"T2007043","09-AUG-07","DHC-6 TWIN OTTER 
300","AIR MOOREA","NR. TEMAE AP.,  MOOREA, PF","1","0","1","19","0","19"
"T2008009","21-FEB-08","ATR-42-300
","SANTA BARBARA AIRLINES","LA CARA DEL INDIO, NR. MERIDA, VE","3","0","3","43","0","43"
"T2008023","02-MAY-08","BEECH COMMUTER 
1900C-1","SOUTHERN SUDAN AIR CONNECTION","NR. RUMBEK, SD","2","0","2","19","0","19"
"T2008043","10-JUL-08","BEECH 99A
","INVERSIONES AERES PATAGONIA","PUERTO MONTT, CL","1","0","1","8","0","8"
"T2008060","01-SEP-08","BEECH COMMUTER 
1900C-1","AIR SERV INTERNATIONAL","MT. KAHUZI, NR. BUKAVU, CD","2","0","2","15","0","15"
"T2008067","08-OCT-08","DHC-6 TWIN OTTER 
300","YETI AIRLINES","TENZING-HILLARY AP.,  LUKLA, NP","2","1","3","16","0","16"
"T2009005","07-FEB-09","EMBRAER EMB-110P1 
BANDEIRANTE","MANAUS AERO TAXI","MANACAPURU RIVER,  MANACAPURU, BR","2","0","2","22","0","26"
"T2009006","12-FEB-09","DHC DASH 8-400
","COLGAN AIR","CLARENCE CENTER,  NEW YORK, US","4","0","4","45","0","45"
"T2009039","02-AUG-09","DHC-6 TWIN OTTER 
300","MERPATI NUSANTARA AIRLINES","NR. AMPISIBIL,  PAPUA, ID","3","0","3","12","0","12"
"T2009042","11-AUG-09","DHC-6 TWIN OTTER 
300","AIRLINES PNG","NR. KOKODA, PG","2","0","2","11","0","11"
"T2010006","25-JAN-10","EMBRAER EMB-110 
BANDEIRANTE","PIQUIATUBA TAXI AEREO","NR. SENADOR JOSE PORFIRIO, BR","1","0","2","1","0","8"
"T2010036","19-JUN-10","CASA 212-100
","AERO SERVICE (CONGO BRAZZAVILLE)","AVIMA RIDGE, NR. YANGADOU, CG","2","0","2","9","0","9"
"T2010045","24-AUG-10","DORNIER 228-100
","AGNI AIR","NR. BASTIPUR, NP","3","0","3","11","0","11"
"T2010049","13-SEP-10","ATR-42-300
","CONVIASA","PUERT ORDAZ, VE","3","0","4","14","0","47"
"T2010061","05-NOV-10","BEECH COMMUTER 
1900C-1","JS AIR","GULISTAN-E-JAUHAR,  KARACHI, PK","3","0","3","18","0","18"
"T2010062","04-NOV-10","ATR-72-210
","AEROCARIBBEAN","NR. GUASIMAL, CU","7","0","7","61","0","61"
"T2010078","15-DEC-10","DHC-6 TWIN OTTER 
300","TARA AIR","PALUNGE MT, NR. RUMJATAR,  OKHALDHUNGA DISTRICT, NP","3","0","3","19","0","19"
"T2011005","10-FEB-11","FAIRCHILD SA-227AC 
METRO III","MANX2","CORK AP.,  CORK,  COUNTY CORK, IE","2","0","2","4","4","10"
"T2011028","18-MAY-11","SAAB 340A
","SOL LINEAS AEREAS","PRAHUANIYEU, 35KM SE OF  LOS MENUCOS,  RIO NEGRO, AR","3","0","3","19","0","19"
"T2011047","06-SEP-11","FAIRCHILD SA-227AC 
METRO III","AEROCON","NR. TRINIDAD, BO","2","0","2","6","1","7"
"T2011050","20-SEP-11","BEECH 99A
","SALSA D'HAITI","NR. MILOT, HT","2","0","2","1","0","1"
"T2011053","25-SEP-11","BEECH COMMUTER 
1900D","BUDDHA AIR","KOT DANDA HILL, NR. KATHMANDU, NP","3","0","3","16","0","16"
"T2011054","29-SEP-11","IPTN 212-200
","NUSANTARA BUANA AIR","MT. LEUSER, NR. KUTACANE,  NORTH SUMATRA, ID","4","0","4","16","0","16"
"T2011057","13-OCT-11","DHC DASH 8-100
","AIRLINES PNG","35KM SSE OF  MADANG, PG","1","1","4","27","1","28"
"T20120076","22-DEC-12","FAIRCHILD SA-227AC 
METRO III","PERIMETER AIRLINES","SANIKILUAQ AP.,  SANIKILUAQ,  NUNAVUT, CA","0","2","2","1","0","7"
"T2012018","02-APR-12","ATR-72-200
","UTAIR","NR. ROSCHINO INTL. AP.,  TYUMEN, RU","4","0","4","29","10","39"
"T2012019","08-APR-12","DHC-6 TWIN OTTER 
300","TRIGANA AIR","MULIA AP.,  MULIA,  PAPUA, ID","0","2","2","1","2","6"
"T2012027","14-MAY-12","DORNIER 228-200
","AGNI AIR","JOMSOM, NP","2","1","3","13","5","18"
"T2012058","28-SEP-12","DORNIER 228-200
","SITA AIR","MADHYAPUR THIMI DISTRICT,  KATHMANDU, NP","3","0","3","16","0","16"
"T20130039","03-OCT-13","EMBRAER EMB-120 
BRASILIA","ASSOCIATED AVIATION","MURTALA MUHAMMED AP.,  LAGOS, NG","4","0","4","11","5","16"
"T20130042","10-OCT-13","DHC-6 TWIN OTTER 
300","MASWINGS","KUDAT AP.,  KUDAT, MY","1","1","2","1","3","14"
"T20130043","16-OCT-13","ATR-72-600
","LAO AIRLINES","MEKONG RIVER, NR. PAKSE, LA","5","0","5","44","0","44"
"T20130049","03-NOV-13","FAIRCHILD SA-227AC 
METRO III","AEROCON","GENERAL BUECH AP.,  RIBERALTA, BO","0","2","2","8","1","16"
"T20130050","10-NOV-13","FAIRCHILD SA-227AC 
METRO III","BEARSKIN AIRLINES","RED LAKE AP.,  RED LAKE,  ONTARIO, CA","2","0","2","3","0","5"
"T20140012","16-FEB-14","DHC-6 TWIN OTTER 
300","NEPAL AIRLINES","MASINE LEK, NR. KHIDIM, NP","3","0","3","15","0","15"
"T20140034","23-JUL-14","ATR-72-500
","TRANSASIA AIRWAYS","XIXI VILLAGE,  HUHSI TOWNSHIP, TW","4","0","4","44","10","54"
"T20140046","20-SEP-14","DHC-6 TWIN OTTER 
300","HEVILIFT LTD","MOUNT LAWES, NR. PORT MORESBY,  CENTRAL PROVINCE, PG","2","0","2","2","5","7"
"T20150004","04-FEB-15","ATR-72-600
","TRANSASIA AIRWAYS","KEELUNG RIVER,  TAIPEI, TW","4","1","5","39","13","53"
"T20150043","16-AUG-15","ATR-42-300
","TRIGANA AIR","MOUNT TANGGO, 19KM NW OF  OKSIBIL,  PAPUA, ID","5","0","5","49","0","49"
"T20150057","02-OCT-15","DHC-6 TWIN OTTER 
300","AVIASTAR MANDIRI","GUNUNG BAJAJA, 100KM SSW OF  MASAMBA,  SOUTH SULAWESI, ID","2","0","2","8","0","8"
"T20160005","24-FEB-16","DHC-6 TWIN OTTER 
400 (VIKING)","TARA AIR","RUPSE CHHAHARI, NP","3","0","3","20","0","20"
